Year,State,County,PWS Name,PWS Id,Population Served,Annual Mean,Maximum Contaminant Level
2013,Florida,Marion,OCALA GARDEN APARTMENTS,FL3421554,48,1.3,Less than or Equal to MCL
2013,Florida,Marion,OCALA HEIGHTS S/D,FL3424651,1019,1.76,Less than or Equal to MCL
2013,Florida,Marion,OCALA JOCKEY CLUB S/D,FL6424621,100,0.9,Less than or Equal to MCL
2013,Florida,Marion,OCALA OAKS SUBDIVISION (2 WPS),FL3421560,2202,4.7,Less than or Equal to MCL
2013,Florida,Marion,OCKLAWAHA WATER WORKS (2 WTPS),FL3420939,816,0.07,Less than or Equal to MCL
2013,Florida,Marion,ON TOP OF THE WORLD COMMUNITIES LLC,FL6424619,10195,2.06,Less than or Equal to MCL
2013,Florida,Marion,PADDOCK DOWNS,FL6424618,385,3.08,Less than or Equal to MCL
2013,Florida,Marion,PADDOCK PARK SOUTH MHP,FL3424658,386,1.99,Less than or Equal to MCL
2013,Florida,Marion,PALM LAKE APTS,FL6421041,60,0.17,Less than or Equal to MCL
2013,Florida,Marion,PARADISE MHP,FL3424061,95,2.06,Less than or Equal to MCL
2013,Florida,Marion,PINE RIDGE ESTATES,FL3421018,732,1.65,Less than or Equal to MCL
2013,Florida,Marion,PLANTATION LANDING MHP,FL3425039,36,0.22,Less than or Equal to MCL
2013,Florida,Marion,PONDEROSA M.H./SUBDIVISION,FL3424808,67,0.03,Not Detected
2013,Florida,Marion,PONDEROSA PINES (2 WPS),FL3424062,465,0.08,Less than or Equal to MCL
2013,Florida,Marion,QUAIL RUN SUBDIVISION,FL3424046,245,1.93,Less than or Equal to MCL
2013,Florida,Marion,RAINBOW LAKES ESTATES,FL6424083,1810,1.49,Less than or Equal to MCL
2013,Florida,Marion,RAINBOW SPRINGS CC ESTATES,FL6422679,1826,1.3,Less than or Equal to MCL
2013,Florida,Marion,RESIDENTIAL WATER SYSTEMS INC,FL3424625,1796,2.08,Less than or Equal to MCL
2013,Florida,Marion,RIDGE MEADOWS,FL6424591,228,1.8,Less than or Equal to MCL
2013,Florida,Marion,RIO VISTA (2 WPS),FL6421512,400,1.52,Less than or Equal to MCL
2013,Florida,Marion,ROLLING GREENS VILLAGE,FL3421098,2498,1.98,Less than or Equal to MCL
2013,Florida,Marion,SADDLE OAK CLUB MHP,FL6424620,650,0.13,Less than or Equal to MCL
2013,Florida,Marion,SALT SPRINGS VILLAGE,FL3420408,342,0.25,Less than or Equal to MCL
2013,Florida,Marion,SANDY ACRES,FL3421118,570,0.25,Less than or Equal to MCL
2013,Florida,Marion,SATEKE VILLAGE,FL6424371,86,0.32,Less than or Equal to MCL
2013,Florida,Marion,SERENITY OAKS MHP,FL3421574,135,2.3,Less than or Equal to MCL
2013,Florida,Marion,SHADY ROAD VILLAS TRAILER PARK,FL3424652,183,1.8,Less than or Equal to MCL
2013,Florida,Marion,SHARPES FERRY MANUFACTURED HOME CMNTY,FL3421159,207,0.06,Less than or Equal to MCL
2013,Florida,Marion,SHERI OAKS SUBDIVISION,FL3424637,70,0.22,Less than or Equal to MCL
2013,Florida,Marion,SILVER SPRINGS REGIONAL,FL3425013,2471,1,Less than or Equal to MCL
2013,Florida,Marion,SILVER SPRINGS SHORES (5 WPS),FL3421197,16436,1.22,Less than or Equal to MCL
2013,Florida,Marion,SILVER SPRINGS WOODS/VILLAGE,FL3424689,652,0.53,Less than or Equal to MCL
2013,Florida,Marion,SMITH LAKE SHORES VILLAGE,FL3424628,368,0.06,Less than or Equal to MCL
2013,Florida,Marion,SOUTH LAKE WEIR WTP,FL3425049,438,1.34,Less than or Equal to MCL
2013,Florida,Marion,SPRINGLAKE VILLAGE,FL3424622,162,0.16,Less than or Equal to MCL
2013,Florida,Marion,SPRUCE CREEK GOLF AND COUNTRY CLUB (2WP),FL3425020,6745,2.21,Less than or Equal to MCL
2013,Florida,Marion,SPRUCE CREEK PRESERVE,FL6424749,1456,0.68,Less than or Equal to MCL
2013,Florida,Marion,SPRUCE CREEK SOUTH UTILITIES (2 WPS),FL3424826,3570,1.02,Less than or Equal to MCL
2013,Florida,Marion,SPRUCE CREEK UTILITY CO INC.,FL6424652,7732,1.88,Less than or Equal to MCL
2013,Florida,Marion,STONE OAKS MOBILE HOME PARK,FL3421283,299,5.43,Less than or Equal to MCL
2013,Florida,Marion,STONECREST SUBDIVISION (7WPS),FL3424897,8128,1.14,Less than or Equal to MCL
2013,Florida,Marion,SUMMERFIELD PINES,FL3424649,55,1.47,Less than or Equal to MCL
2013,Florida,Marion,SUN RAY ESTATES,FL3421314,2050,1.88,Less than or Equal to MCL
2013,Florida,Marion,SUNLIGHT ACRES SUBDIVISION,FL3421520,198,2.7,Less than or Equal to MCL
2013,Florida,Marion,SUNSET HARBOR WATER SYSTEM,FL3425111,25,1.73,Less than or Equal to MCL
2013,Florida,Marion,SWEETWATER OAKS,FL6424689,240,1.23,Less than or Equal to MCL
2013,Florida,Marion,TALL TIMBER TRAVEL TRAILER PARK,FL3421528,95,2.95,Less than or Equal to MCL
2013,Florida,Marion,THE CENTERS,FL6424673,100,0.98,Less than or Equal to MCL
2013,Florida,Marion,THE FALLS OF OCALA,FL6424629,435,0.01,Not Detected
2013,Florida,Marion,THE HARBOR HOUSE AT OCALA,FL6424741,75,1.39,Less than or Equal to MCL
2013,Florida,Marion,THE HAVEN HOUSE AT OCALA,FL6424706,50,0.01,Not Detected
2013,Florida,Marion,TRADEWINDS VILLAGE,FL3424620,1313,0.69,Less than or Equal to MCL
2013,Florida,Marion,TROPICANA VILLAGE SUBDIVISION,FL3424659,115,2.2,Less than or Equal to MCL
2013,Florida,Marion,TURNING POINTE ESTATES,FL3424841,263,2.7,Less than or Equal to MCL
2013,Florida,Marion,VETERANS OF FOREIGN WARS,FL3424857,45,0.06,Less than or Equal to MCL
2013,Florida,Marion,VICTORY MOBILE HOME PARK LLC,FL3421559,248,0.3,Less than or Equal to MCL
2013,Florida,Marion,VILLAGES OF OCALA,FL3424034,130,0.96,Less than or Equal to MCL
2013,Florida,Marion,WANDERING OAKS RV RESORT (2WPS/1POE),FL3420531,122,1.4,Less than or Equal to MCL
2013,Florida,Marion,WEST SIDE CONSOLIDATED,FL6421144,19401,1.1,Less than or Equal to MCL
2013,Florida,Marion,WESTVIEW SUBDIVISION (CONSEC),FL3424036,102,1,Less than or Equal to MCL
2013,Florida,Marion,WHISPERING SANDS S/D,FL3424009,406,2.89,Less than or Equal to MCL
2013,Florida,Marion,WHITE OAKS MOBILE HOME PARK,FL6421959,330,1.97,Less than or Equal to MCL
2013,Florida,Marion,WILDERNESS RV PARK ESTATES,FL3424654,60,0.05,Less than or Equal to MCL
2013,Florida,Marion,WINDGATE ESTATES,FL3421576,504,1.1,Less than or Equal to MCL
2013,Florida,Marion,WINDING WATERS,FL3424691,473,0.07,Less than or Equal to MCL
2013,Florida,Marion,WINDSTREAM and CARRIAGE HILL SUBDIV,FL3424645,301,1.64,Less than or Equal to MCL
2013,Florida,Marion,WOODBERRY FOREST SUBDIVISION (CONSEC),FL3424646,193,2.4,Less than or Equal to MCL
2013,Florida,Marion,WOODS AND LAKES SUBDIVISION,FL3421490,275,0.03,Not Detected
2013,Florida,Marion,WOODS AND MEADOWS,FL6424632,1747,2.15,Less than or Equal to MCL
2013,Florida,Martin,CORA-WIN COVE,FL4431883,165,0.03,Not Detected
2013,Florida,Martin,INDIANTOWN COMPANY,FL4430667,5000,0.1,Less than or Equal to MCL
2013,Florida,Martin,J and S FISH CAMP,FL4431870,40,0.02,Not Detected
2013,Florida,Martin,LAKESIDE VILLAGE MHP,FL4430774,220,0.03,Not Detected
2013,Florida,Martin,MARTIN CO UTILITIES,FL4431891,77695,0.04,Less than or Equal to MCL
2013,Florida,Martin,NATALIE ESTATES MOBILE HOME PK #200,FL4430956,250,0.03,Not Detected
2013,Florida,Martin,PALM CIRCLE COTTAGES AND MHP,FL4431050,99,0.03,Not Detected
2013,Florida,Martin,RONNY'S MOBILE RANCH,FL4431235,90,0.03,Not Detected
2013,Florida,Martin,SAILFISH POINT,FL4434000,1145,0.03,Not Detected
2013,Florida,Martin,SOUNDINGS YACHT and TENNIS CLUB,FL4431456,450,0.05,Less than or Equal to MCL
2013,Florida,Martin,SOUTH MARTIN REGIONAL UTILITIES,FL4430624,26800,0.38,Less than or Equal to MCL
2013,Florida,Martin,ST. LUCIE MOBILE VILLAGE,FL4431379,750,0.03,Not Detected
2013,Florida,Martin,STUART CITY OF - WATER PLANT,FL4430259,19000,1.3,Less than or Equal to MCL
2013,Florida,Martin,WOODBRIDGE MOBILE VILLAGE,FL4431582,189,0.03,Not Detected
2013,Florida,Miami-Dade,AMERICANA VILLAGE,FL4131403,2100,0.01,Not Detected
2013,Florida,Miami-Dade,DADE JUVENILE RESIDENTIAL FACILITY,FL4134358,75,1.7,Less than or Equal to MCL
2013,Florida,Miami-Dade,FKAA J. ROBERT DEAN W.T.P.,FL4134357,86000,3.1,Less than or Equal to MCL
2013,Florida,Miami-Dade,FLORIDA CITY,FL4130255,9445,1.35,Less than or Equal to MCL
2013,Florida,Miami-Dade,HIALEAH CITY OF,FL4130604,229900,0.02,Not Detected
2013,Florida,Miami-Dade,HOMESTEAD CITY OF,FL4130645,39000,1.78,Less than or Equal to MCL
2013,Florida,Miami-Dade,JONES' TRAILER PARK,FL4130833,120,0.01,Not Detected
2013,Florida,Miami-Dade,MDWASA - MAIN SYSTEM,FL4130871,2100000,0.05,Less than or Equal to MCL
2013,Florida,Miami-Dade,MDWASA/REX UTILITIES,FL4131202,41500,5.36,Less than or Equal to MCL
2013,Florida,Miami-Dade,NORTH MIAMI CITY OF,FL4130977,80000,0.1,Less than or Equal to MCL
2013,Florida,Miami-Dade,NORTH MIAMI BEACH,FL4131618,170000,0.13,Not Detected
2013,Florida,Miami-Dade,REDLANDS MOBILE HOME PARK,FL4130588,160,3.7,Less than or Equal to MCL
2013,Florida,Miami-Dade,SILVER PALM MOBILE HOMES,FL4131312,250,3.7,Less than or Equal to MCL
2013,Florida,Monroe,FKAA - FLORIDA KEYS R.O. PLANTS,FL5444047,30000,0.74,Less than or Equal to MCL
2013,Florida,Nassau,CALLAHAN WTP,FL2450146,1480,0.03,Less than or Equal to MCL
2013,Florida,Nassau,DAYSPRING VILLAGE,FL2454138,116,0.05,Less than or Equal to MCL
2013,Florida,Nassau,DUCK POND MHP,FL2450431,60,0.13,Not Detected
2013,Florida,Nassau,FERNANDINA BEACH WTP,FL2450364,16000,0.13,Not Detected
2013,Florida,Nassau,GREEN ACRES OF YULEE,FL2454300,168,0.01,Not Detected
2013,Florida,Nassau,HILLIARD WTP,FL2451179,3000,0.02,Less than or Equal to MCL
2013,Florida,Nassau,LOFTON OAKS GRID,FL2454338,11850,0.12,Not Detected
2013,Florida,Nassau,MARSH COVE CONDOS,FL2451322,415,0.26,Not Detected
2013,Florida,Nassau,NASSAU ACRES MHP,FL2451323,40,0.13,Not Detected
2013,Florida,Nassau,NASSAU-AMELIA UTILITIES,FL2450022,8946,0.01,Not Detected
2013,Florida,Nassau,SANDPIPER MOBILE HOME PARK,FL2451002,19,0.26,Not Detected
2013,Florida,Nassau,TEAKWOOD MHP,FL2451147,80,0.05,Less than or Equal to MCL
2013,Florida,Nassau,YULEE VILLAS APARTMENTS,FL2454282,171,0.26,Not Detected
2013,Florida,Okaloosa,AUBURN WATER SYSTEM,FL1460035,21388,0.05,Not Detected
2013,Florida,Okaloosa,BAKER WATER SYSTEM INC.,FL1460043,3258,0.01,Not Detected
2013,Florida,Okaloosa,CRESTVIEW CITY OF WATER DEPT.,FL1460182,32309,0.05,Not Detected
2013,Florida,Okaloosa,DESTIN WATER USERS INC.,FL1460202,28802,0.05,Not Detected
2013,Florida,Okaloosa,EGLIN 7TH SPECIAL FORCES GROUP,FL1464067,1500,0.05,Not Detected
2013,Florida,Okaloosa,EGLIN AUX. 6 RANGER CAMP,FL1460830,125,0.05,Not Detected
2013,Florida,Okaloosa,EGLIN MAIN,FL1460826,4169,0.05,Not Detected
2013,Florida,Okaloosa,EGLIN WEST/HOUSING,FL1460828,3500,0.05,Not Detected
2013,Florida,Okaloosa,FORT WALTON BEACH CITY OF,FL1460144,23290,0.05,Not Detected
2013,Florida,Okaloosa,HOLT WATER WORKS INC.,FL1460352,3045,0.01,Not Detected
2013,Florida,Okaloosa,HURLBURT FIELD AFB WATER SYSTEM,FL1460782,10608,0.1,Less than or Equal to MCL
2013,Florida,Okaloosa,LAUREL HILL CITY OF,FL1460416,1960,0.12,Less than or Equal to MCL
2013,Florida,Okaloosa,MARY ESTHER CITY OF,FL1460455,3950,0.08,Less than or Equal to MCL
2013,Florida,Okaloosa,MILLIGAN WATER SYSTEM INC.,FL1460472,2285,0.01,Not Detected
2013,Florida,Okaloosa,NICEVILLE CITY OF,FL1460147,19320,0.05,Not Detected
2013,Florida,Okaloosa,OKALOOSA CO.WTR.and SWR.SYSTEM,FL1460506,103688,0.02,Less than or Equal to MCL
2013,Florida,Okaloosa,OKALOOSA CORRECTIONAL INST.,FL1464034,1200,0.05,Not Detected
2013,Florida,Okaloosa,OKALOOSA COUNTY MID SYSTEM (CRESTVIEW),FL1464044,9608,0.01,Less than or Equal to MCL
2013,Florida,Okaloosa,OKALOOSA COUNTY BLUEWATER BAY-RAINTREE,FL1460775,19264,0.01,Less than or Equal to MCL
2013,Florida,Okaloosa,OKALOOSA WATERWORKS (FORMERLY BLACKMAN),FL1464068,973,0.01,Not Detected
2013,Florida,Okaloosa,VALPARAISO CITY OF,FL1460149,4441,0.05,Not Detected
2013,Florida,Okeechobee,ANCIENT OAKS RV RESORT,FL4474396,745,0.03,Not Detected
2013,Florida,Okeechobee,BLUE CYPRESS GOLF and RV PARK,FL4474453,418,0.03,Not Detected
2013,Florida,Okeechobee,MCARTHUR/LINE 1/NE,FL4474462,56,0.02,Not Detected
2013,Florida,Okeechobee,OAK PARK,FL4474467,100,0.02,Not Detected
2013,Florida,Okeechobee,OKEECHOBEE CORRECTIONAL INST,FL4474497,1700,0.19,Less than or Equal to MCL
2013,Florida,Okeechobee,OKEECHOBEE UTILITY AUTHORITY,FL4470257,20000,0.35,Less than or Equal to MCL
2013,Florida,Okeechobee,OKEECHOBEE YOUTH DEVELOPMENT,FL4470472,350,0.3,Less than or Equal to MCL
2013,Florida,Okeechobee,PINE RIDGE PARK,FL4471110,225,0.07,Less than or Equal to MCL
2013,Florida,Okeechobee,VILLA MARGARET,FL4471736,132,0.03,Not Detected
2013,Florida,Orange,APOPKA CITY OF (5 WTPS),FL3480200,56966,0.03,Not Detected
